date,ccu_ww,ccu_au,ccu_as,ccu_af,ccu_eu,ccu_sa,ccu_na
2020-01-04 21:20:00,903,214,315,42,57,214,308
2020-01-04 21:30:00,864,209,319,40,60,210,290
2020-01-04 21:40:00,848,203,305,40,57,204,294
2020-01-04 21:50:00,787,195,282,39,56,194,272
2020-01-04 22:00:00,780,197,307,39,53,190,276
2020-01-04 22:10:00,798,186,278,39,51,184,266
2020-01-04 22:20:00,775,179,296,36,51,183,258
2020-01-04 22:30:00,727,178,277,34,50,178,244
2020-01-04 22:40:00,690,172,266,34,48,168,239
2020-01-04 22:50:00,664,164,257,33,43,159,237
2020-01-04 23:00:00,621,150,214,30,43,157,212
2020-01-04 23:10:00,597,147,223,29,41,147,209
2020-01-04 23:20:00,604,149,230,29,41,151,208
2020-01-04 23:30:00,576,144,223,29,39,143,203
2020-01-04 23:40:00,583,140,192,27,38,138,199
2020-01-04 23:50:00,567,138,189,26,38,136,194
2020-01-05 00:00:00,630,152,270,32,42,150,213
2020-01-05 00:10:00,629,155,261,31,43,156,216
2020-01-05 00:20:00,659,160,262,31,44,158,221
2020-01-05 00:30:00,660,163,252,32,44,163,236
2020-01-05 00:40:00,666,159,226,32,42,166,223
2020-01-05 00:50:00,682,162,258,34,46,161,228
2020-01-05 01:00:00,696,173,275,32,47,162,239
2020-01-05 01:10:00,709,170,255,35,48,171,239
2020-01-05 01:20:00,708,167,268,34,49,177,243
2020-01-05 01:30:00,736,182,310,35,49,180,260
2020-01-05 01:40:00,773,184,317,36,51,182,262
2020-01-05 01:50:00,758,181,275,36,52,177,255
2020-01-05 02:00:00,736,164,275,35,47,167,250
2020-01-05 02:10:00,646,160,269,31,43,151,225
2020-01-05 02:20:00,648,159,243,31,44,158,217
2020-01-05 02:30:00,659,160,256,31,44,156,221
2020-01-05 02:40:00,677,167,271,33,46,163,224
2020-01-05 02:50:00,679,171,291,33,46,170,239
2020-01-05 03:00:00,713,170,276,34,49,168,246
2020-01-05 03:10:00,685,167,291,33,47,161,236
2020-01-05 03:20:00,696,171,255,34,49,170,243
2020-01-05 03:30:00,697,165,236,33,47,167,234
2020-01-05 03:40:00,674,167,253,32,46,162,228
2020-01-05 03:50:00,703,177,287,34,50,167,248
2020-01-05 04:00:00,719,176,248,34,50,172,254
2020-01-05 04:10:00,746,180,287,36,51,185,250
2020-01-05 04:20:00,742,185,305,36,52,180,263
2020-01-05 04:30:00,765,185,286,37,53,191,261
2020-01-05 04:40:00,781,188,312,37,53,190,274
2020-01-05 04:50:00,787,190,290,39,55,191,265
2020-01-05 05:00:00,781,193,303,39,53,194,274
2020-01-05 05:10:00,775,195,296,39,54,195,273
2020-01-05 05:20:00,816,199,300,39,54,194,282
2020-01-05 05:30:00,823,202,307,39,55,203,279
2020-01-05 05:40:00,823,203,319,40,55,204,289
2020-01-05 05:50:00,846,210,342,41,58,206,287
2020-01-05 06:00:00,840,210,324,41,58,207,296
2020-01-05 06:10:00,857,216,337,41,60,212,295
2020-01-05 06:20:00,862,210,311,41,58,212,292
2020-01-05 06:30:00,825,206,313,41,55,203,298
2020-01-05 06:40:00,826,204,312,40,55,195,287
2020-01-05 06:50:00,791,194,339,39,56,194,268
2020-01-05 07:00:00,787,195,318,37,54,195,270
2020-01-05 07:10:00,780,196,292,36,54,194,272
2020-01-05 07:20:00,777,191,309,38,52,191,270
2020-01-05 07:30:00,765,186,305,37,50,192,268
2020-01-05 07:40:00,763,182,268,36,51,180,257
2020-01-05 07:50:00,715,175,254,36,51,179,250
2020-01-05 08:00:00,730,180,260,33,50,176,248
2020-01-05 08:10:00,714,172,266,35,49,173,248
2020-01-05 08:20:00,693,170,270,34,47,169,239
2020-01-05 08:30:00,671,171,251,33,46,162,230
2020-01-05 08:40:00,680,168,237,32,46,168,235
2020-01-05 08:50:00,676,167,267,31,45,167,232
2020-01-05 09:00:00,672,162,256,32,46,166,229
2020-01-05 09:10:00,663,162,264,31,45,163,225
2020-01-05 09:20:00,662,159,245,32,44,162,226
2020-01-05 09:30:00,645,160,246,30,42,154,217
2020-01-05 09:40:00,642,161,249,29,45,156,222
2020-01-05 09:50:00,633,158,249,31,42,155,223
2020-01-05 10:00:00,652,159,244,32,45,164,224
2020-01-05 10:10:00,661,164,256,32,46,159,230
2020-01-05 10:20:00,670,168,253,33,46,163,238
2020-01-05 10:30:00,708,175,276,34,50,176,247
2020-01-05 10:40:00,727,176,257,36,48,179,253
2020-01-05 10:50:00,753,180,284,34,51,181,254
2020-01-05 11:00:00,764,184,292,37,51,182,257
2020-01-05 11:10:00,756,188,300,37,51,182,266
2020-01-05 11:20:00,766,192,298,38,54,186,274
2020-01-05 11:30:00,779,196,323,37,53,188,268
2020-01-05 11:40:00,790,195,271,38,53,193,267
2020-01-05 11:50:00,781,193,310,39,54,194,270
2020-01-05 12:00:00,794,188,314,38,53,189,275
2020-01-05 12:10:00,757,191,309,37,52,190,265
2020-01-05 12:20:00,743,188,287,37,51,184,260
2020-01-05 12:30:00,740,177,304,37,49,178,256
2020-01-05 12:40:00,716,175,280,35,49,173,253
2020-01-05 12:50:00,727,171,276,35,50,167,244
2020-01-05 13:00:00,713,171,258,35,46,177,245
2020-01-05 13:10:00,686,166,265,33,49,168,233
2020-01-05 13:20:00,695,170,259,34,48,171,240
2020-01-05 13:30:00,723,179,276,35,49,175,248
2020-01-05 13:40:00,725,179,282,36,51,185,251
2020-01-05 13:50:00,740,180,280,36,50,181,252
2020-01-05 14:00:00,727,181,270,36,51,180,259
2020-01-05 14:10:00,742,181,313,36,51,182,256
2020-01-05 14:20:00,736,182,287,35,52,178,256
2020-01-05 14:30:00,771,185,310,36,51,186,259
2020-01-05 14:40:00,764,188,321,37,53,188,263
2020-01-05 14:50:00,800,191,329,38,53,190,275
2020-01-05 15:00:00,809,200,320,39,56,199,285
2020-01-05 15:10:00,810,204,317,40,56,200,278
2020-01-05 15:20:00,819,200,315,41,58,202,293
2020-01-05 15:30:00,820,203,330,40,55,208,280
2020-01-05 15:40:00,862,204,333,40,55,205,289
2020-01-05 15:50:00,857,211,353,42,58,209,298
2020-01-05 16:00:00,872,212,332,43,60,208,306
2020-01-05 16:10:00,865,218,361,41,61,211,298
2020-01-05 16:20:00,910,217,346,43,62,221,305
2020-01-05 16:30:00,896,223,370,44,59,224,305
2020-01-05 16:40:00,912,226,318,44,63,218,322
2020-01-05 16:50:00,888,222,343,44,63,216,309
2020-01-05 17:00:00,898,227,388,46,62,228,314
2020-01-05 17:10:00,917,225,414,45,65,232,330
2020-01-05 17:20:00,924,229,331,46,62,225,325
2020-01-05 17:30:00,906,228,360,46,63,223,311
2020-01-05 17:40:00,910,220,355,43,64,220,313
2020-01-05 17:50:00,910,221,333,43,60,217,307
2020-01-05 18:00:00,905,220,351,45,63,226,313
2020-01-05 18:10:00,925,229,375,43,64,226,318
2020-01-05 18:20:00,949,228,350,44,65,230,325
2020-01-05 18:30:00,908,224,347,43,60,223,318
2020-01-05 18:40:00,904,218,343,44,63,221,314
2020-01-05 18:50:00,918,223,357,42,59,220,310
2020-01-05 19:00:00,880,220,343,42,61,214,309
2020-01-05 19:10:00,882,211,341,41,59,210,298
2020-01-05 19:20:00,873,214,332,43,59,210,302
2020-01-05 19:30:00,865,215,320,42,60,216,302
2020-01-05 19:40:00,852,217,325,42,60,219,300
2020-01-05 19:50:00,874,213,336,42,60,209,295
2020-01-05 20:00:00,843,211,313,43,59,204,293
2020-01-05 20:10:00,848,204,341,41,58,205,289
2020-01-05 20:20:00,819,201,319,39,56,197,276
2020-01-05 20:30:00,804,200,312,40,57,193,284
2020-01-05 20:40:00,802,195,319,38,57,201,276
2020-01-05 20:50:00,809,200,305,39,54,193,277
2020-01-05 21:00:00,803,194,328,39,55,192,277
2020-01-05 21:10:00,799,200,291,39,54,197,270
2020-01-05 21:20:00,788,194,309,38,53,195,276
2020-01-05 21:30:00,747,186,302,36,51,184,256
2020-01-05 21:40:00,737,180,250,36,49,179,250
2020-01-05 21:50:00,707,168,260,33,46,165,239
2020-01-05 22:00:00,669,162,248,32,43,162,223
2020-01-05 22:10:00,644,155,266,29,43,149,216
2020-01-05 22:20:00,600,151,256,30,41,144,208
2020-01-05 22:30:00,603,139,265,28,40,136,211
2020-01-05 22:40:00,567,139,223,27,39,137,200
2020-01-05 22:50:00,578,142,232,27,39,139,192
2020-01-05 23:00:00,566,138,199,26,36,138,189
2020-01-05 23:10:00,523,124,193,23,33,129,181
2020-01-05 23:20:00,486,120,170,23,32,122,169
2020-01-05 23:30:00,486,117,167,23,33,101,164
2020-01-05 23:40:00,458,114,175,22,31,108,161
2020-01-05 23:50:00,455,110,167,22,31,113,150
2020-01-06 00:00:00,583,141,238,27,38,138,194
2020-01-06 00:10:00,608,152,231,30,40,151,211
2020-01-06 00:20:00,613,155,254,31,42,156,220
2020-01-06 00:30:00,646,155,263,30,41,151,216
2020-01-06 00:40:00,645,161,271,31,44,156,223
2020-01-06 00:50:00,652,162,258,31,44,154,222
2020-01-06 01:00:00,651,163,253,32,46,161,222
2020-01-06 01:10:00,675,162,230,33,46,159,231
2020-01-06 01:20:00,655,167,249,32,44,167,231
2020-01-06 01:30:00,696,166,288,33,47,166,237
2020-01-06 01:40:00,747,182,283,35,50,182,252
2020-01-06 01:50:00,788,196,317,38,54,189,272
2020-01-06 02:00:00,738,172,274,34,48,167,249
2020-01-06 02:10:00,687,163,246,32,46,163,225
2020-01-06 02:20:00,637,156,239,31,43,153,222
2020-01-06 02:30:00,650,160,256,31,43,154,216
2020-01-06 02:40:00,644,156,235,31,44,154,216
2020-01-06 02:50:00,646,157,257,31,40,156,216
2020-01-06 03:00:00,661,164,244,31,42,157,229
2020-01-06 03:10:00,677,165,272,33,46,162,226
2020-01-06 03:20:00,690,172,261,34,46,172,242
2020-01-06 03:30:00,699,174,274,33,47,170,247
2020-01-06 03:40:00,726,176,285,34,48,175,244
2020-01-06 03:50:00,694,170,268,32,48,172,240
2020-01-06 04:00:00,696,176,280,33,47,172,245
2020-01-06 04:10:00,746,178,308,35,51,177,256
2020-01-06 04:20:00,764,194,292,37,52,182,268
2020-01-06 04:30:00,793,192,353,39,54,200,282
2020-01-06 04:40:00,846,208,316,40,55,197,284
2020-01-06 04:50:00,833,205,288,39,55,207,290
2020-01-06 05:00:00,863,208,343,41,59,209,298
2020-01-06 05:10:00,843,214,336,40,59,212,294
2020-01-06 05:20:00,867,216,353,43,61,211,300
2020-01-06 05:30:00,905,209,338,44,61,216,312
2020-01-06 05:40:00,901,220,322,42,62,222,311
2020-01-06 05:50:00,869,213,357,42,59,215,308
2020-01-06 06:00:00,892,211,354,44,62,212,304
2020-01-06 06:10:00,874,216,345,43,61,219,305
2020-01-06 06:20:00,879,215,328,43,60,219,307
2020-01-06 06:30:00,855,211,355,43,60,217,298
2020-01-06 06:40:00,857,207,333,42,56,210,293
2020-01-06 06:50:00,847,213,309,41,55,211,296
2020-01-06 07:00:00,843,207,317,40,58,208,290
2020-01-06 07:10:00,808,198,291,39,55,200,287
2020-01-06 07:20:00,814,194,299,39,53,192,281
2020-01-06 07:30:00,787,198,345,39,54,191,274
2020-01-06 07:40:00,765,195,286,37,54,192,271
2020-01-06 07:50:00,785,188,310,37,53,192,264
2020-01-06 08:00:00,770,184,315,36,51,181,257
2020-01-06 08:10:00,740,174,272,35,50,177,251
2020-01-06 08:20:00,715,174,257,34,48,174,243
2020-01-06 08:30:00,665,164,234,33,46,167,231
2020-01-06 08:40:00,668,167,249,33,47,162,235
2020-01-06 08:50:00,675,170,273,32,46,168,229
2020-01-06 09:00:00,663,163,255,33,46,163,232
2020-01-06 09:10:00,665,163,261,32,43,157,225
2020-01-06 09:20:00,653,163,257,31,46,155,224
2020-01-06 09:30:00,645,165,247,32,44,156,222
2020-01-06 09:40:00,654,159,250,32,43,160,231
2020-01-06 09:50:00,634,158,259,30,43,156,220
2020-01-06 10:00:00,652,153,236,31,43,156,221
2020-01-06 10:10:00,637,160,239,31,43,154,220
2020-01-06 10:20:00,659,155,248,31,44,152,225
2020-01-06 10:30:00,663,162,255,32,46,164,229
2020-01-06 10:40:00,665,161,261,32,46,160,227
2020-01-06 10:50:00,672,170,250,33,45,163,232
2020-01-06 11:00:00,657,166,261,33,45,163,234
2020-01-06 11:10:00,701,174,273,34,46,168,236
2020-01-06 11:20:00,706,170,267,33,48,174,241
2020-01-06 11:30:00,725,180,283,35,49,178,255
2020-01-06 11:40:00,711,177,283,34,50,181,248
2020-01-06 11:50:00,744,182,289,36,51,183,254
2020-01-06 12:00:00,731,182,288,34,52,186,258
2020-01-06 12:10:00,752,184,291,36,50,181,255
2020-01-06 12:20:00,734,184,285,37,52,186,263
2020-01-06 12:30:00,737,179,257,36,51,180,257
2020-01-06 12:40:00,709,176,288,35,51,175,249
2020-01-06 12:50:00,711,183,264,35,51,179,256
2020-01-06 13:00:00,744,179,280,36,49,177,246
2020-01-06 13:10:00,727,180,277,37,50,181,256
2020-01-06 13:20:00,733,180,287,36,49,175,252
2020-01-06 13:30:00,716,171,266,34,48,173,252
2020-01-06 13:40:00,697,174,253,34,49,171,246
2020-01-06 13:50:00,693,175,265,35,47,177,243
2020-01-06 14:00:00,716,178,269,34,48,174,254
2020-01-06 14:10:00,711,175,290,34,49,175,245
2020-01-06 14:20:00,721,170,267,34,46,177,243
2020-01-06 14:30:00,729,178,268,36,51,181,254
2020-01-06 14:40:00,740,182,293,35,50,189,260
2020-01-06 14:50:00,734,186,288,36,51,178,265
2020-01-06 15:00:00,763,185,309,37,53,188,261
2020-01-06 15:10:00,774,185,281,38,52,188,270
2020-01-06 15:20:00,787,196,327,39,53,188,270
2020-01-06 15:30:00,807,198,331,40,56,195,280
2020-01-06 15:40:00,843,211,355,41,57,208,295
2020-01-06 15:50:00,846,209,346,42,60,205,302
2020-01-06 16:00:00,848,213,337,43,58,218,300
2020-01-06 16:10:00,904,216,367,42,62,223,311
2020-01-06 16:20:00,913,224,366,46,62,223,311
2020-01-06 16:30:00,925,223,360,43,65,223,326
2020-01-06 16:40:00,933,233,361,45,61,229,326
2020-01-06 16:50:00,954,235,362,46,64,226,325
2020-01-06 17:00:00,936,236,373,46,64,235,324
2020-01-06 17:10:00,991,237,393,46,65,235,333
2020-01-06 17:20:00,971,241,407,48,68,239,343
2020-01-06 17:30:00,1004,247,418,49,69,248,339
2020-01-06 17:40:00,1022,248,387,48,68,248,346
2020-01-06 17:50:00,979,242,404,49,68,243,339
2020-01-06 18:00:00,1046,252,409,50,68,255,353
2020-01-06 18:10:00,1059,258,390,52,72,256,365
2020-01-06 18:20:00,1043,256,456,50,73,261,375
2020-01-06 18:30:00,1048,259,415,50,73,264,360
2020-01-06 18:40:00,1053,258,413,51,73,263,369
2020-01-06 18:50:00,1049,265,407,51,72,258,368
2020-01-06 19:00:00,1049,264,390,51,72,260,369
2020-01-06 19:10:00,1052,252,374,50,70,258,353
2020-01-06 19:20:00,990,249,362,48,70,246,341
2020-01-06 19:30:00,983,236,359,49,66,246,340
2020-01-06 19:40:00,964,236,341,47,65,242,343
2020-01-06 19:50:00,934,231,358,46,66,232,328
2020-01-06 20:00:00,929,229,379,46,62,225,315
2020-01-06 20:10:00,898,215,339,43,61,213,309
2020-01-06 20:20:00,858,206,339,42,58,214,301
2020-01-06 20:30:00,835,208,326,41,58,208,287
2020-01-06 20:40:00,835,205,333,41,58,207,297
2020-01-06 20:50:00,832,208,306,38,56,203,295
2020-01-06 21:00:00,804,196,309,38,56,195,274
2020-01-06 21:10:00,792,194,316,38,53,193,270
2020-01-06 21:20:00,779,192,281,36,51,191,261
2020-01-06 21:30:00,739,186,293,36,51,177,258
2020-01-06 21:40:00,732,184,279,35,47,178,251
2020-01-06 21:50:00,696,173,288,34,47,171,236
2020-01-06 22:00:00,698,162,249,31,46,163,235
2020-01-06 22:10:00,648,163,237,33,44,152,223
2020-01-06 22:20:00,631,152,234,29,41,151,212
2020-01-06 22:30:00,597,145,239,28,39,145,201
2020-01-06 22:40:00,564,138,198,27,37,133,194
2020-01-06 22:50:00,538,131,192,25,36,125,183
2020-01-06 23:00:00,529,128,218,24,35,125,182
2020-01-06 23:10:00,510,124,187,24,33,125,176
2020-01-06 23:20:00,479,118,189,23,33,119,163
2020-01-06 23:30:00,454,116,168,22,31,116,160
2020-01-06 23:40:00,468,114,173,22,31,111,158
2020-01-06 23:50:00,450,111,180,21,30,108,154
2020-01-07 00:00:00,599,150,233,29,39,148,205
2020-01-07 00:10:00,642,156,255,30,43,153,222
2020-01-07 00:20:00,661,161,240,33,44,160,224
2020-01-07 00:30:00,666,163,228,32,47,164,234
2020-01-07 00:40:00,699,169,278,33,47,168,237
2020-01-07 00:50:00,719,175,282,34,48,171,243
2020-01-07 01:00:00,724,170,259,35,48,172,240
2020-01-07 01:10:00,719,182,261,35,49,173,244
2020-01-07 01:20:00,754,184,271,35,51,184,255
2020-01-07 01:30:00,762,191,299,38,53,184,266
2020-01-07 01:40:00,787,195,298,36,54,194,275
2020-01-07 01:50:00,807,199,302,40,56,202,285
2020-01-07 02:00:00,815,187,275,34,47,172,247
2020-01-07 02:10:00,661,159,245,33,46,164,234
2020-01-07 02:20:00,673,163,268,33,45,163,240
2020-01-07 02:30:00,682,170,272,35,47,168,236
2020-01-07 02:40:00,718,173,272,34,47,174,242
2020-01-07 02:50:00,693,173,267,34,48,170,238
2020-01-07 03:00:00,723,175,300,36,48,181,251
2020-01-07 03:10:00,739,183,321,35,52,182,263
2020-01-07 03:20:00,758,189,290,38,53,184,268
2020-01-07 03:30:00,779,198,274,38,54,196,269
2020-01-07 03:40:00,795,202,298,39,56,190,283
2020-01-07 03:50:00,814,198,298,40,55,202,283
2020-01-07 04:00:00,848,203,328,41,58,205,290
2020-01-07 04:10:00,906,220,350,42,62,214,295
2020-01-07 04:20:00,917,220,359,44,62,218,309
2020-01-07 04:30:00,911,227,341,44,62,221,315
2020-01-07 04:40:00,907,220,398,46,63,222,317
2020-01-07 04:50:00,963,240,351,47,66,238,329
2020-01-07 05:00:00,954,241,383,46,66,237,331
2020-01-07 05:10:00,961,239,340,46,61,240,331
2020-01-07 05:20:00,983,237,361,48,66,242,343
2020-01-07 05:30:00,991,245,350,49,68,244,344
2020-01-07 05:40:00,988,248,390,48,67,244,348
2020-01-07 05:50:00,969,246,390,49,67,240,340
2020-01-07 06:00:00,963,242,366,48,68,240,342
2020-01-07 06:10:00,950,243,376,47,68,241,339
2020-01-07 06:20:00,966,226,380,47,64,232,325
2020-01-07 06:30:00,943,232,365,45,62,229,328
2020-01-07 06:40:00,946,234,329,45,64,236,331
2020-01-07 06:50:00,930,223,361,45,63,224,323
2020-01-07 07:00:00,887,218,343,44,61,222,304
2020-01-07 07:10:00,895,219,332,44,61,219,308
2020-01-07 07:20:00,850,210,342,41,59,216,304
2020-01-07 07:30:00,858,208,313,41,57,207,291
2020-01-07 07:40:00,812,200,300,41,56,203,280
2020-01-07 07:50:00,779,193,283,36,51,190,258
2020-01-07 08:00:00,756,183,261,37,51,188,258
2020-01-07 08:10:00,734,180,279,35,49,178,253
2020-01-07 08:20:00,697,172,254,34,48,170,240
2020-01-07 08:30:00,705,169,264,34,46,167,242
2020-01-07 08:40:00,680,157,250,32,45,163,226
2020-01-07 08:50:00,650,151,247,30,42,153,218
2020-01-07 09:00:00,621,152,240,28,41,146,209
2020-01-07 09:10:00,591,146,227,30,42,148,203
2020-01-07 09:20:00,603,145,220,30,40,146,202
2020-01-07 09:30:00,595,148,259,30,41,147,204
2020-01-07 09:40:00,608,153,243,29,41,151,205
2020-01-07 09:50:00,630,151,217,30,42,154,213
2020-01-07 10:00:00,635,158,239,30,44,153,217
2020-01-07 10:10:00,668,163,243,32,44,156,224
2020-01-07 10:20:00,643,163,247,31,45,163,231
2020-01-07 10:30:00,665,162,244,31,45,163,225
2020-01-07 10:40:00,660,166,247,33,45,160,234
2020-01-07 10:50:00,674,168,234,33,46,166,238
2020-01-07 11:00:00,692,175,254,35,47,162,237
2020-01-07 11:10:00,677,167,250,33,46,163,238
2020-01-07 11:20:00,661,167,249,34,47,167,234
2020-01-07 11:30:00,673,164,260,33,46,166,235
2020-01-07 11:40:00,694,165,261,33,46,172,237
2020-01-07 11:50:00,698,169,242,32,47,165,237
2020-01-07 12:00:00,671,168,280,33,47,152,232
2020-01-07 12:10:00,674,164,267,32,45,162,228
2020-01-07 12:20:00,699,167,256,32,47,171,237
2020-01-07 12:30:00,690,172,266,33,46,165,239
2020-01-07 12:40:00,702,177,261,35,46,169,248
2020-01-07 12:50:00,722,169,265,34,47,173,246
2020-01-07 13:00:00,710,177,284,34,48,178,242
2020-01-07 13:10:00,732,180,263,36,51,177,253
2020-01-07 13:20:00,746,181,265,36,52,181,258
2020-01-07 13:30:00,751,184,314,37,50,183,263
2020-01-07 13:40:00,749,189,270,37,51,185,253
2020-01-07 13:50:00,741,187,284,37,51,182,263
2020-01-07 14:00:00,747,189,286,37,52,183,256
2020-01-07 14:10:00,770,185,285,36,53,187,264
2020-01-07 14:20:00,777,185,296,36,51,186,263
2020-01-07 14:30:00,779,194,312,37,52,195,264
2020-01-07 14:40:00,798,196,266,38,54,196,270
2020-01-07 14:50:00,792,197,327,38,55,198,277
2020-01-07 15:00:00,783,189,296,39,54,193,275
2020-01-07 15:10:00,820,207,342,40,56,205,290
2020-01-07 15:20:00,844,206,343,40,58,209,285
2020-01-07 15:30:00,833,206,309,41,58,207,288
2020-01-07 15:40:00,876,214,351,42,60,214,301
2020-01-07 15:50:00,893,216,342,41,62,222,309
2020-01-07 16:00:00,906,225,361,43,62,226,319
2020-01-07 16:10:00,890,227,336,46,61,230,321
2020-01-07 16:20:00,936,229,390,44,63,229,324
2020-01-07 16:30:00,936,233,351,45,63,232,320
2020-01-07 16:40:00,929,222,342,46,65,226,318
2020-01-07 16:50:00,948,230,363,46,64,229,323
2020-01-07 17:00:00,948,235,349,46,63,235,333
2020-01-07 17:10:00,910,226,347,44,62,228,313
2020-01-07 17:20:00,925,229,354,45,63,224,313
2020-01-07 17:30:00,895,220,347,44,63,227,310
2020-01-07 17:40:00,914,225,349,42,62,227,314
2020-01-07 17:50:00,914,217,386,45,61,225,306
2020-01-07 18:00:00,904,216,388,44,61,225,306
2020-01-07 18:10:00,933,225,361,45,62,225,314
2020-01-07 18:20:00,902,224,400,44,63,225,315
2020-01-07 18:30:00,911,233,374,45,65,229,324
2020-01-07 18:40:00,934,230,342,44,65,229,316
2020-01-07 18:50:00,917,235,347,45,63,233,319
2020-01-07 19:00:00,938,233,348,46,64,227,327
2020-01-07 19:10:00,928,235,389,46,65,230,314
2020-01-07 19:20:00,929,232,370,45,64,230,326
2020-01-07 19:30:00,973,239,374,46,63,238,338
2020-01-07 19:40:00,937,233,350,47,63,231,322
2020-01-07 19:50:00,949,234,339,45,63,220,323
2020-01-07 20:00:00,929,225,362,46,64,234,333
2020-01-07 20:10:00,911,227,360,45,62,227,324
2020-01-07 20:20:00,897,223,332,44,59,224,307
2020-01-07 20:30:00,887,223,324,45,61,214,310
2020-01-07 20:40:00,901,216,313,43,60,218,308
2020-01-07 20:50:00,868,211,355,43,59,215,298
2020-01-07 21:00:00,865,213,376,41,60,210,300
2020-01-07 21:10:00,855,209,319,40,57,208,297
2020-01-07 21:20:00,815,197,303,38,56,195,278
2020-01-07 21:30:00,772,189,289,37,53,186,272
2020-01-07 21:40:00,772,189,272,39,52,187,266
2020-01-07 21:50:00,762,179,267,35,50,181,264
2020-01-07 22:00:00,730,181,283,36,50,175,252
2020-01-07 22:10:00,708,179,269,33,46,175,250
2020-01-07 22:20:00,687,164,244,33,45,168,233
2020-01-07 22:30:00,644,153,250,31,45,149,222
2020-01-07 22:40:00,623,152,223,29,42,149,210
2020-01-07 22:50:00,605,141,206,28,41,150,202
2020-01-07 23:00:00,574,135,210,26,37,137,203
2020-01-07 23:10:00,529,130,198,26,35,128,181
2020-01-07 23:20:00,514,131,184,26,36,129,181
2020-01-07 23:30:00,514,128,208,25,35,121,181
2020-01-07 23:40:00,503,126,189,25,33,125,176
2020-01-07 23:50:00,513,121,190,24,34,127,175
2020-01-08 00:00:00,603,152,249,29,41,145,203
2020-01-08 00:10:00,647,156,237,31,43,153,216
2020-01-08 00:20:00,647,157,252,31,45,161,225
2020-01-08 00:30:00,651,161,260,33,46,160,227
2020-01-08 00:40:00,675,159,271,33,44,170,232
2020-01-08 00:50:00,683,172,234,32,48,172,238
2020-01-08 01:00:00,706,178,305,32,48,175,247
2020-01-08 01:10:00,713,178,270,34,50,177,256
2020-01-08 01:20:00,720,179,286,35,52,182,255
2020-01-08 01:30:00,742,181,256,36,50,180,259
2020-01-08 01:40:00,757,185,304,35,51,181,260
2020-01-08 01:50:00,757,187,260,38,51,183,264
2020-01-08 02:00:00,769,163,276,35,48,168,238
2020-01-08 02:10:00,658,165,269,32,46,168,233
2020-01-08 02:20:00,659,165,269,32,44,158,231
2020-01-08 02:30:00,648,157,231,31,43,160,224
